timestamp,x,y,z
86.0210,3.6602,0.2788,0.0009
86.0470,3.6557,0.2790,-0.0017
86.0720,3.6569,0.2802,-0.0011
86.1320,3.6593,0.2827,0.0012
86.1390,3.6618,0.2850,0.0021
86.1450,3.6608,0.2859,0.0015
86.1770,3.6568,0.2817,0.0014
86.2060,3.6559,0.2821,0.0013
86.2140,3.6532,0.2859,0.0027
86.2310,3.6531,0.2861,0.0028
86.2890,3.6491,0.2897,0.0027
86.3010,3.6454,0.2945,0.0024
86.3240,3.6386,0.2988,0.0029
86.3340,3.6308,0.3036,0.0034
86.3540,3.6300,0.3041,0.0035
86.3830,3.6215,0.3067,0.0058
86.4070,3.6146,0.3094,0.0066
86.4110,3.6096,0.3140,0.0047
86.4280,3.6095,0.3143,0.0046
86.4560,3.6055,0.3198,0.0027
86.4830,3.6109,0.3282,0.0048
86.5060,3.6151,0.3312,0.0077
86.5270,3.6189,0.3320,0.0076
86.5480,3.6210,0.3353,0.0059
86.5730,3.6217,0.3407,0.0035
86.5980,3.6264,0.3446,0.0035
86.6200,3.6321,0.3447,0.0045
86.6430,3.6362,0.3423,0.0065
86.6640,3.6398,0.3371,0.0075
86.6700,3.6435,0.3332,0.0083
86.6920,3.6442,0.3328,0.0085
86.7190,3.6542,0.3245,0.0100
86.7430,3.6622,0.3140,0.0137
86.7650,3.6715,0.3051,0.0167
86.7740,3.6824,0.2995,0.0177
86.7940,3.6831,0.2992,0.0177
86.8440,3.6967,0.2966,0.0171
86.8810,3.7081,0.2934,0.0163
86.9070,3.7075,0.2971,0.0141
86.9330,3.7072,0.3019,0.0108
86.9580,3.7061,0.3085,0.0064
86.9840,3.7046,0.3179,0.0079
87.0100,3.7057,0.3257,0.0065
87.0190,3.7089,0.3290,0.0046
87.0420,3.7095,0.3300,0.0043
87.0670,3.7118,0.3361,0.0045
87.0950,3.7171,0.3444,0.0103
87.0990,3.7179,0.3475,0.0117
87.1210,3.7184,0.3489,0.0113
87.1440,3.7176,0.3535,0.0097
87.1670,3.7183,0.3586,0.0107
87.1990,3.7237,0.3678,0.0180
87.2070,3.7359,0.3770,0.0210
87.2310,3.7364,0.3771,0.0210
87.2620,3.7526,0.3793,0.0155
87.2670,3.7636,0.3798,0.0129
87.2940,3.7673,0.3805,0.0125
87.3210,3.7735,0.3800,0.0076
87.3490,3.7834,0.3728,0.0036
87.3750,3.7952,0.3706,0.0051
87.4010,3.8001,0.3678,0.0041
87.4240,3.8045,0.3661,0.0026
87.4570,3.8046,0.3692,0.0026
87.4930,3.8028,0.3711,0.0022
87.5370,3.8070,0.3715,0.0046
87.5640,3.8181,0.3703,0.0106
87.5990,3.8533,0.3608,0.0245
87.6180,3.8883,0.3538,0.0225
87.6390,3.8892,0.3536,0.0224
87.6570,3.9036,0.3509,0.0222
87.6850,3.9147,0.3470,0.0265
87.7430,3.9266,0.3417,0.0256
87.7530,3.9384,0.3390,0.0139
87.7850,3.9419,0.3430,0.0167
87.8130,3.9431,0.3486,0.0168
87.8390,3.9452,0.3535,0.0150
87.8720,3.9496,0.3608,0.0063
87.8800,3.9604,0.3715,0.0068
87.9030,3.9607,0.3718,0.0070
87.9270,3.9657,0.3764,0.0114
87.9380,3.9663,0.3770,0.0095
87.9540,3.9663,0.3770,0.0093
87.9790,3.9654,0.3808,0.0057
88.0040,3.9662,0.3893,0.0075
88.0270,3.9687,0.3938,0.0099
88.0520,3.9713,0.3993,0.0132
88.0740,3.9762,0.4058,0.0148
88.1000,3.9834,0.4093,0.0164
88.1250,3.9881,0.4109,0.0159
88.1500,3.9923,0.4139,0.0123
88.1550,3.9982,0.4143,0.0083
88.1750,3.9989,0.4143,0.0080
88.1850,4.0062,0.4137,0.0060
88.2120,4.0136,0.4088,0.0053
88.2180,4.0201,0.4030,0.0067
88.2360,4.0206,0.4027,0.0067
88.2590,4.0249,0.3998,0.0044
88.2850,4.0235,0.4005,0.0015
88.3120,4.0251,0.4008,0.0034
88.3430,4.0347,0.3930,0.0069
88.3720,4.0434,0.3880,0.0138
88.3960,4.0526,0.3829,0.0184
88.4010,4.0646,0.3746,0.0170
88.4300,4.0673,0.3713,0.0157
88.4560,4.0751,0.3599,0.0100
88.4820,4.0784,0.3533,0.0072
88.5060,4.0818,0.3527,0.0063
88.5310,4.0832,0.3537,0.0057
88.5530,4.0884,0.3572,0.0111
88.5610,4.0958,0.3582,0.0128
88.5830,4.0974,0.3581,0.0127
88.6060,4.1024,0.3561,0.0116
88.6370,4.1064,0.3492,0.0073
88.6410,4.1135,0.3473,0.0025
88.6610,4.1139,0.3474,0.0024
88.6840,4.1178,0.3532,0.0075
88.7100,4.1187,0.3557,0.0095
88.7320,4.1204,0.3568,0.0063
88.7560,4.1232,0.3577,0.0020
88.7770,4.1248,0.3626,0.0023
88.8000,4.1270,0.3693,0.0088
88.8230,4.1286,0.3749,0.0116
88.8460,4.1308,0.3819,0.0097
88.8690,4.1353,0.3904,0.0103
88.8930,4.1403,0.3963,0.0155
88.9170,4.1472,0.4004,0.0209
88.9450,4.1542,0.4026,0.0220
88.9680,4.1610,0.4025,0.0196
88.9890,4.1684,0.4001,0.0139
89.0120,4.1745,0.3979,0.0078
89.0360,4.1802,0.3984,0.0066
89.0390,4.1851,0.3967,0.0070
89.0850,4.1887,0.3941,0.0068
89.1040,4.1942,0.3895,0.0060
89.1090,4.1995,0.3866,0.0053
89.1320,4.1996,0.3864,0.0050
89.1620,4.1980,0.3836,0.0018
89.1850,4.1964,0.3806,0.0037
89.2120,4.1947,0.3751,0.0099
89.2350,4.2010,0.3694,0.0167
89.2560,4.2114,0.3622,0.0211
89.2660,4.2251,0.3560,0.0232
89.2850,4.2256,0.3558,0.0232
89.2920,4.2369,0.3519,0.0191
89.3110,4.2379,0.3515,0.0185
89.3180,4.2456,0.3489,0.0167
89.3350,4.2460,0.3488,0.0167
89.3830,4.2501,0.3479,0.0157
89.4400,4.2597,0.3403,0.0093
89.4660,4.2557,0.3400,0.0177
89.4840,4.2557,0.3401,0.0177
89.5090,4.2527,0.3399,0.0165
89.5300,4.2476,0.3350,0.0129
89.5370,4.2417,0.3296,0.0071
89.5550,4.2416,0.3294,0.0068
89.5800,4.2422,0.3271,0.0012
89.5830,4.2457,0.3300,0.0012
89.6020,4.2459,0.3303,0.0012
89.6280,4.2514,0.3360,0.0020
89.6850,4.2639,0.3553,0.0035
89.7070,4.2640,0.3554,0.0035
89.7330,4.2719,0.3628,0.0077
89.7600,4.2765,0.3676,0.0131
89.7850,4.2772,0.3703,0.0137
89.8100,4.2774,0.3725,0.0116
89.8360,4.2774,0.3739,0.0083
89.8390,4.2793,0.3754,0.0070
89.8930,4.2838,0.3771,0.0049
89.9140,4.2869,0.3776,0.0054
89.9170,4.2878,0.3766,0.0057
89.9360,4.2878,0.3765,0.0056
89.9680,4.2894,0.3732,0.0028
89.9930,4.2936,0.3699,0.0009
90.0200,4.2979,0.3649,0.0011
90.0460,4.3005,0.3597,0.0038
90.0510,4.3079,0.3548,0.0080
90.0710,4.3083,0.3547,0.0082
90.0750,4.3175,0.3522,0.0127
90.0940,4.3187,0.3520,0.0135
90.1170,4.3336,0.3493,0.0236
90.1450,4.3544,0.3420,0.0329
90.1720,4.3754,0.3360,0.0355
90.1780,4.3895,0.3317,0.0345
90.1990,4.3897,0.3315,0.0345
90.2210,4.3966,0.3276,0.0354
90.2440,4.4052,0.3262,0.0355
90.2680,4.4207,0.3194,0.0354
90.2930,4.4359,0.3100,0.0287
90.3150,4.4482,0.3018,0.0174
90.3380,4.4592,0.2995,0.0084
90.3630,4.4691,0.2982,0.0062
90.3850,4.4775,0.2950,0.0062
90.4090,4.4869,0.2956,0.0056
90.4150,4.4930,0.2920,0.0039
90.4380,4.4934,0.2905,0.0031
90.4610,4.4910,0.2870,0.0018
90.4850,4.4880,0.2852,0.0036
90.5100,4.4912,0.2857,0.0072
90.5130,4.4949,0.2903,0.0126
90.5320,4.4951,0.2906,0.0129
90.5560,4.4972,0.2936,0.0145
90.5610,4.5006,0.2983,0.0172
90.5810,4.5011,0.2987,0.0175
90.5850,4.5050,0.3014,0.0175
90.6110,4.5096,0.3020,0.0164
90.6370,4.5194,0.2994,0.0109
90.6610,4.5273,0.2980,0.0059
90.6830,4.5317,0.2978,0.0050
90.7070,4.5367,0.2975,0.0053
90.7100,4.5411,0.2947,0.0047
90.7360,4.5437,0.2926,0.0043
90.7600,4.5483,0.2893,0.0044
90.7810,4.5499,0.2868,0.0040
90.8040,4.5499,0.2857,0.0034
90.8110,4.5511,0.2878,0.0026
90.8430,4.5488,0.2936,0.0026
90.8740,4.5490,0.2990,0.0045
90.8860,4.5529,0.2990,0.0078
90.8860,0.0000,0.0000,0.2000
90.9070,0.0000,-0.0001,0.2000
90.9370,0.0008,-0.0030,0.1968
90.9640,-0.0008,0.0001,0.1827
90.9890,-0.0016,0.0028,0.1661
91.0140,-0.0029,0.0055,0.1426
91.0230,-0.0034,0.0043,0.1125
91.0440,-0.0034,0.0039,0.1070
91.0450,-0.0035,0.0030,0.0813
91.0640,-0.0039,0.0029,0.0701
91.1280,-0.0066,0.0003,0.0037
91.1380,-0.0079,0.0003,0.0093
91.1570,-0.0080,0.0003,0.0094
91.1820,-0.0099,0.0004,0.0100
91.2100,-0.0123,0.0011,0.0091
91.2340,-0.0118,0.0033,0.0073
91.2600,-0.0069,0.0089,0.0074
91.2670,-0.0020,0.0152,0.0077
91.2850,-0.0018,0.0156,0.0076
91.2920,0.0008,0.0208,0.0087
91.3110,0.0008,0.0213,0.0090
91.3140,-0.0002,0.0251,0.0127
91.3390,-0.0023,0.0267,0.0140
91.3610,-0.0072,0.0331,0.0129
91.3850,-0.0105,0.0375,0.0106
91.4110,-0.0137,0.0391,0.0074
91.4330,-0.0198,0.0411,0.0048
91.4380,-0.0203,0.0398,0.0042
91.4570,-0.0204,0.0397,0.0043
91.4800,-0.0200,0.0388,0.0039
91.5030,-0.0191,0.0391,0.0058
91.5060,-0.0167,0.0401,0.0064
91.5300,-0.0159,0.0403,0.0063
91.5520,-0.0083,0.0359,0.0115
91.5750,0.0027,0.0255,0.0217
91.5970,0.0156,0.0115,0.0294
91.6200,0.0281,-0.0020,0.0312
91.6450,0.0406,-0.0159,0.0282
91.6660,0.0533,-0.0293,0.0230
91.6920,0.0647,-0.0423,0.0204
91.6970,0.0683,-0.0474,0.0217
91.7250,0.0701,-0.0490,0.0232
91.7820,0.0743,-0.0545,0.0231
91.8130,0.0743,-0.0544,0.0200
93.5120,0.0799,-0.0644,0.0116
93.5140,0.0798,-0.0642,0.0115
93.5460,0.0788,-0.0624,0.0103
93.5710,0.0782,-0.0627,0.0065
93.5940,0.0796,-0.0599,0.0044
93.6200,0.0851,-0.0521,0.0046
93.6430,0.0895,-0.0437,0.0037
93.6660,0.0925,-0.0375,0.0026
93.6880,0.0962,-0.0323,0.0023
93.7100,0.0965,-0.0285,0.0038
93.7240,0.0992,-0.0197,0.0095
93.7390,0.0994,-0.0193,0.0097
93.7420,0.1034,-0.0110,0.0115
93.7590,0.1038,-0.0103,0.0114
93.7890,0.1103,-0.0020,0.0085
93.8110,0.1203,0.0041,0.0053
93.8350,0.1275,0.0080,0.0057
93.8600,0.1335,0.0083,0.0056
93.8830,0.1371,0.0077,0.0051
93.9090,0.1382,0.0054,0.0046
93.9340,0.1398,0.0016,0.0042
93.9570,0.1409,-0.0021,0.0050
93.9820,0.1428,-0.0066,0.0064
94.0080,0.1502,-0.0113,0.0127
94.0300,0.1652,-0.0152,0.0202
94.0320,0.1792,-0.0204,0.0248
94.0580,0.1837,-0.0223,0.0258
94.0690,0.2064,-0.0308,0.0275
94.0850,0.2070,-0.0311,0.0275
94.0940,0.2141,-0.0344,0.0305
94.1130,0.2184,-0.0363,0.0343
94.1360,0.2258,-0.0394,0.0354
94.1390,0.2322,-0.0440,0.0321
94.1600,0.2325,-0.0442,0.0318
94.1640,0.2389,-0.0487,0.0253
94.1870,0.2419,-0.0512,0.0207
94.2130,0.2470,-0.0526,0.0097
94.2380,0.2504,-0.0513,0.0044
94.2640,0.2540,-0.0495,0.0073
94.2910,0.2552,-0.0460,0.0073
94.2960,0.2599,-0.0441,0.0038
94.3150,0.2603,-0.0438,0.0036
94.3400,0.2650,-0.0377,0.0039
94.3660,0.2672,-0.0324,0.0058
94.3890,0.2685,-0.0273,0.0069
94.4120,0.2719,-0.0219,0.0053
94.4420,0.2842,-0.0132,0.0048
94.4640,0.2923,-0.0060,0.0049
94.4880,0.3023,0.0018,0.0047
94.5120,0.3121,0.0060,0.0041
94.5360,0.3213,0.0074,0.0041
94.5580,0.3266,0.0045,0.0048
94.5820,0.3296,0.0005,0.0050
94.6060,0.3301,-0.0029,0.0048
94.6300,0.3322,-0.0067,0.0057
94.6510,0.3365,-0.0092,0.0072
94.6780,0.3426,-0.0117,0.0143
94.7020,0.3566,-0.0153,0.0246
94.7260,0.3739,-0.0233,0.0318
94.7520,0.3907,-0.0324,0.0338
94.7770,0.4056,-0.0415,0.0320
94.8020,0.4133,-0.0528,0.0317
94.8070,0.4232,-0.0596,0.0286
94.8260,0.4238,-0.0599,0.0283
94.8510,0.4365,-0.0682,0.0198
94.8560,0.4409,-0.0708,0.0122
94.9340,0.4415,-0.0705,0.0107
94.9490,0.4377,-0.0628,0.0088
94.9600,0.4315,-0.0501,0.0146
94.9850,0.4254,-0.0372,0.0144
95.0380,0.4193,-0.0186,0.0060
95.0460,0.4205,-0.0120,0.0072
95.0670,0.4206,-0.0115,0.0068
95.0950,0.4207,-0.0095,0.0067
95.1240,0.4240,-0.0121,0.0136
95.1510,0.4257,-0.0163,0.0175
95.1770,0.4239,-0.0172,0.0193
95.2000,0.4200,-0.0182,0.0185
95.2250,0.4203,-0.0191,0.0163
95.2270,0.4224,-0.0189,0.0132
95.2470,0.4227,-0.0189,0.0128
95.2700,0.4267,-0.0171,0.0097
95.2740,0.4327,-0.0134,0.0070
95.2920,0.4334,-0.0130,0.0070
95.2990,0.4384,-0.0099,0.0064
95.3230,0.4424,-0.0076,0.0060
95.3460,0.4530,-0.0073,0.0050
95.3770,0.4637,-0.0115,0.0058
95.4000,0.4698,-0.0181,0.0052
95.4140,0.4699,-0.0183,0.0052
95.4200,0.4692,-0.0229,0.0055
95.4440,0.4685,-0.0240,0.0055
95.4470,0.4675,-0.0242,0.0052
95.4670,0.4677,-0.0244,0.0054
95.4910,0.4750,-0.0273,0.0075
95.5450,0.4846,-0.0312,0.0137
95.5540,0.5255,-0.0423,0.0322
95.5770,0.5281,-0.0432,0.0322
95.6060,0.5455,-0.0485,0.0294
95.6390,0.5555,-0.0560,0.0268
95.6670,0.5698,-0.0681,0.0250
95.6910,0.5759,-0.0747,0.0230
95.7150,0.5788,-0.0784,0.0184
95.7390,0.5820,-0.0737,0.0196
95.7600,0.5860,-0.0666,0.0216
95.7670,0.5918,-0.0573,0.0200
95.7880,0.5924,-0.0565,0.0197
95.7950,0.6007,-0.0467,0.0127
95.8150,0.6012,-0.0462,0.0121
95.8430,0.6059,-0.0358,0.0079
95.8660,0.6077,-0.0297,0.0087
95.8900,0.6099,-0.0251,0.0087
95.9120,0.6137,-0.0185,0.0120
95.9370,0.6178,-0.0144,0.0117
95.9590,0.6206,-0.0143,0.0076
95.9810,0.6223,-0.0139,0.0067
96.0050,0.6252,-0.0153,0.0060
96.0290,0.6275,-0.0188,0.0050
96.0520,0.6298,-0.0221,0.0047
96.0980,0.6326,-0.0240,0.0036
96.1120,0.6423,-0.0301,0.0037
96.1390,0.6417,-0.0303,0.0041
96.1630,0.6447,-0.0334,0.0046
96.1840,0.6489,-0.0384,0.0075
96.2090,0.6515,-0.0428,0.0100
96.2320,0.6595,-0.0494,0.0146
96.2550,0.6747,-0.0581,0.0198
96.2750,0.6928,-0.0692,0.0239
96.3010,0.7126,-0.0811,0.0235
96.3540,0.7396,-0.0945,0.0266
96.3780,0.7698,-0.1098,0.0183
96.3980,0.7701,-0.1100,0.0180
96.4110,0.7804,-0.1170,0.0077
96.4300,0.7810,-0.1172,0.0073
96.4530,0.7873,-0.1156,0.0066
96.4780,0.7966,-0.1100,0.0077
96.5040,0.8075,-0.1033,0.0075
96.5300,0.8126,-0.0988,0.0053
96.5380,0.8156,-0.0927,0.0003
96.5580,0.8156,-0.0924,0.0001
96.5610,0.8178,-0.0867,0.0024
96.5800,0.8182,-0.0861,0.0029
96.6040,0.8225,-0.0772,0.0092
96.6270,0.8284,-0.0678,0.0138
96.6320,0.8328,-0.0617,0.0131
96.6530,0.8359,-0.0585,0.0122
96.6770,0.8429,-0.0538,0.0086
96.6990,0.8492,-0.0499,0.0062
96.7270,0.8589,-0.0475,0.0052
96.7500,0.8643,-0.0491,0.0046
96.7540,0.8676,-0.0522,0.0048
96.7750,0.8680,-0.0525,0.0048
96.7990,0.8736,-0.0575,0.0047
96.8240,0.8782,-0.0661,0.0063
96.8490,0.8841,-0.0741,0.0139
96.8780,0.8908,-0.0780,0.0210
96.9010,0.9051,-0.0810,0.0306
96.9260,0.9176,-0.0856,0.0338
96.9330,0.9254,-0.0910,0.0354
96.9510,0.9261,-0.0914,0.0356
96.9760,0.9327,-0.0977,0.0370
96.9980,0.9390,-0.1039,0.0326
97.0220,0.9452,-0.1097,0.0237
97.0460,0.9536,-0.1152,0.0138
97.0700,0.9567,-0.1147,0.0089
97.0920,0.9572,-0.1077,0.0093
97.1140,0.9586,-0.0994,0.0115
97.1400,0.9592,-0.0916,0.0106
97.1450,0.9594,-0.0864,0.0057
97.1900,0.9620,-0.0799,0.0008
97.2210,0.9639,-0.0772,0.0021
97.2510,0.9660,-0.0724,0.0075
97.2770,0.9657,-0.0671,0.0097
97.2820,0.9659,-0.0648,0.0087
97.3070,0.9662,-0.0642,0.0090
97.3350,0.9678,-0.0597,0.0135
97.3600,0.9728,-0.0584,0.0142
97.3820,0.9785,-0.0608,0.0129
97.4050,0.9811,-0.0618,0.0116
97.4270,0.9831,-0.0642,0.0089
97.4490,0.9814,-0.0667,0.0062
97.4700,0.9825,-0.0683,0.0041
97.4960,0.9868,-0.0707,0.0040
97.5210,0.9925,-0.0723,0.0050
97.5440,1.0000,-0.0732,0.0118
97.5670,1.0130,-0.0753,0.0223
97.5900,1.0272,-0.0793,0.0298
97.6190,1.0437,-0.0857,0.0307
97.7110,1.0593,-0.0872,0.0331
97.7340,1.0773,-0.0870,0.0265
97.7420,1.0795,-0.0891,0.0257
97.7770,1.0781,-0.0868,0.0239
97.8050,1.0765,-0.0824,0.0206
97.8280,1.0750,-0.0842,0.0160
97.8490,1.0775,-0.0842,0.0129
97.8720,1.0797,-0.0839,0.0117
97.8960,1.0835,-0.0847,0.0101
97.9200,1.0847,-0.0868,0.0097
97.9440,1.0857,-0.0878,0.0084
97.9700,1.0879,-0.0858,0.0066
97.9930,1.0927,-0.0794,0.0055
97.9980,1.0938,-0.0753,0.0058
98.0160,1.0938,-0.0753,0.0058
98.0230,1.0942,-0.0738,0.0057
98.0440,1.0969,-0.0723,0.0063
98.0670,1.1002,-0.0684,0.0075
98.0910,1.1012,-0.0634,0.0100
98.1130,1.1044,-0.0599,0.0106
98.1370,1.1079,-0.0577,0.0102
98.1600,1.1081,-0.0554,0.0116
98.1830,1.1103,-0.0549,0.0124
98.2060,1.1169,-0.0558,0.0114
98.2310,1.1262,-0.0576,0.0083
98.2590,1.1338,-0.0598,0.0057
98.2830,1.1348,-0.0614,0.0055
98.3060,1.1387,-0.0668,0.0046
98.3350,1.1417,-0.0731,0.0050
98.3400,1.1411,-0.0770,0.0059
98.3590,1.1408,-0.0771,0.0060
98.3840,1.1373,-0.0772,0.0056
98.3860,1.1399,-0.0784,0.0061
98.4060,1.1404,-0.0786,0.0062
98.4300,1.1464,-0.0795,0.0093
98.4530,1.1614,-0.0825,0.0191
98.4770,1.1791,-0.0865,0.0262
98.5020,1.1953,-0.0873,0.0281
98.5250,1.2098,-0.0876,0.0259
98.5480,1.2216,-0.0926,0.0253
98.5710,1.2385,-0.1021,0.0239
98.5950,1.2520,-0.1114,0.0198
98.6200,1.2633,-0.1149,0.0167
98.6450,1.2713,-0.1190,0.0117
98.6720,1.2779,-0.1226,0.0100
98.6940,1.2811,-0.1247,0.0103
98.7210,1.2838,-0.1259,0.0094
98.7440,1.2843,-0.1250,0.0074
98.7670,1.2861,-0.1212,0.0051
98.7910,1.2895,-0.1152,0.0024
98.8140,1.2939,-0.1092,0.0054
98.8400,1.2952,-0.1046,0.0105
98.8450,1.2947,-0.0993,0.0107
98.8640,1.2947,-0.0991,0.0107
98.8870,1.2956,-0.0946,0.0097
98.8970,1.2990,-0.0863,0.0098
98.9120,1.2993,-0.0860,0.0099
98.9340,1.3071,-0.0804,0.0082
98.9420,1.3200,-0.0771,0.0068
98.9590,1.3211,-0.0769,0.0068
98.9890,1.3333,-0.0757,0.0062
99.0150,1.3375,-0.0768,0.0038
99.0390,1.3424,-0.0843,0.0077
99.0440,1.3468,-0.0894,0.0132
99.0670,1.3530,-0.0922,0.0177
99.0900,1.3696,-0.0972,0.0266
99.1360,1.3805,-0.1001,0.0313
99.1500,1.3932,-0.1037,0.0353
99.1920,1.4027,-0.1059,0.0368
99.2070,1.4351,-0.1104,0.0294
99.2230,1.4584,-0.1207,0.0228
99.2390,1.4717,-0.1271,0.0216
99.2510,1.4738,-0.1280,0.0188
99.2640,1.4769,-0.1289,0.0144
99.2760,1.4810,-0.1283,0.0102
99.2880,1.4852,-0.1249,0.0078
99.2980,1.4872,-0.1216,0.0080
99.3090,1.4894,-0.1184,0.0097
99.3220,1.4939,-0.1140,0.0111
99.3440,1.4962,-0.1114,0.0113
99.3670,1.5060,-0.1028,0.0090
99.3900,1.5107,-0.0942,0.0058
99.4130,1.5098,-0.0857,0.0064
99.4370,1.5092,-0.0785,0.0065
99.4590,1.5127,-0.0710,0.0060
99.4860,1.5182,-0.0626,0.0052
99.5100,1.5243,-0.0553,0.0044
99.5340,1.5331,-0.0519,0.0048
99.5570,1.5402,-0.0512,0.0054
99.5580,1.5442,-0.0528,0.0056
99.5770,1.5448,-0.0531,0.0056
99.6030,1.5480,-0.0576,0.0053
99.6060,1.5473,-0.0622,0.0042
99.6260,1.5470,-0.0624,0.0041
99.6310,1.5471,-0.0660,0.0052
99.6480,1.5474,-0.0663,0.0053
99.6540,1.5572,-0.0715,0.0102
99.6740,1.5578,-0.0717,0.0106
99.6990,1.5768,-0.0790,0.0257
99.7080,1.5940,-0.0852,0.0360
99.7290,1.5976,-0.0864,0.0376
99.7560,1.6190,-0.0944,0.0432
99.7790,1.6362,-0.0999,0.0420
99.7860,1.6513,-0.1051,0.0356
99.8010,1.6527,-0.1055,0.0347
99.8270,1.6621,-0.1105,0.0259
99.8520,1.6668,-0.1158,0.0176
99.8810,1.6755,-0.1217,0.0033
99.9050,1.6820,-0.1221,0.0044
99.9100,1.6884,-0.1203,0.0076
99.9280,1.6892,-0.1203,0.0079
99.9500,1.6949,-0.1187,0.0101
99.9550,1.7020,-0.1171,0.0090
99.9760,1.7034,-0.1174,0.0083
99.9980,1.7084,-0.1196,0.0051
100.0240,1.7089,-0.1180,0.0037
100.0470,1.7087,-0.1144,0.0053
100.0540,1.7101,-0.1099,0.0081
100.0780,1.7110,-0.1080,0.0095
100.1000,1.7150,-0.1059,0.0091
100.1220,1.7207,-0.1045,0.0065
100.1250,1.7256,-0.1037,0.0060
100.1480,1.7275,-0.1033,0.0057
100.1740,1.7344,-0.1030,0.0058
100.1960,1.7403,-0.1029,0.0051
100.2190,1.7461,-0.1034,0.0047
100.2430,1.7552,-0.1042,0.0036
100.2500,1.7607,-0.1060,0.0040
100.2680,1.7608,-0.1062,0.0040
100.2740,1.7636,-0.1115,0.0062
100.2960,1.7661,-0.1159,0.0080
100.3230,1.7801,-0.1221,0.0177
100.3270,1.7976,-0.1270,0.0264
100.3500,1.8027,-0.1285,0.0286
100.3780,1.8279,-0.1384,0.0345
100.3840,1.8467,-0.1440,0.0337
100.4020,1.8484,-0.1444,0.0334
100.4260,1.8621,-0.1476,0.0313
100.4280,1.8676,-0.1509,0.0316
100.4580,1.8777,-0.1574,0.0290
100.4650,1.8891,-0.1633,0.0222
100.4830,1.8902,-0.1639,0.0215
100.5120,1.9116,-0.1707,0.0141
100.5350,1.9312,-0.1706,0.0104
100.5570,1.9493,-0.1704,0.0041
100.5800,1.9606,-0.1691,0.0014
100.6040,1.9682,-0.1659,0.0058
100.6080,1.9714,-0.1593,0.0125
100.6270,1.9716,-0.1591,0.0127
100.6500,1.9769,-0.1539,0.0152
100.6560,1.9865,-0.1515,0.0133
100.6760,1.9873,-0.1514,0.0130
100.7020,1.9928,-0.1494,0.0084
100.7290,2.0045,-0.1470,0.0050
100.7370,2.0139,-0.1495,0.0062
100.7560,2.0142,-0.1496,0.0062
100.7800,2.0222,-0.1527,0.0054
100.8110,2.0261,-0.1576,0.0038
100.8150,2.0299,-0.1608,0.0054
100.8370,2.0318,-0.1619,0.0056
100.8410,2.0395,-0.1644,0.0090
100.8580,2.0400,-0.1646,0.0094
100.8840,2.0578,-0.1715,0.0230
100.9080,2.0764,-0.1795,0.0342
100.9290,2.0935,-0.1870,0.0404
100.9560,2.1099,-0.1936,0.0418
100.9780,2.1267,-0.1982,0.0372
101.0010,2.1385,-0.2025,0.0298
101.0230,2.1467,-0.2113,0.0217
101.0300,2.1595,-0.2187,0.0130
101.0460,2.1602,-0.2190,0.0127
101.0530,2.1726,-0.2239,0.0046
101.0720,2.1730,-0.2238,0.0044
101.1190,2.1994,-0.2133,0.0033
101.1420,2.2073,-0.2055,0.0028
101.1660,2.2117,-0.2008,0.0012
101.1740,2.2161,-0.1970,0.0011
101.1970,2.2167,-0.1966,0.0013
101.2200,2.2191,-0.1875,0.0081
101.2420,2.2223,-0.1738,0.0164
101.2690,2.2265,-0.1611,0.0203
101.2980,2.2338,-0.1526,0.0201
101.3250,2.2442,-0.1473,0.0129
101.3480,2.2482,-0.1440,0.0080
101.3740,2.2582,-0.1425,0.0057
101.4270,2.2635,-0.1451,0.0059
101.4560,2.2725,-0.1507,0.0071
101.4840,2.2761,-0.1531,0.0060
101.5120,2.2798,-0.1577,0.0046
101.5180,2.2843,-0.1596,0.0072
101.5440,2.2889,-0.1603,0.0099
101.5690,2.3052,-0.1631,0.0190
101.5920,2.3264,-0.1678,0.0284
101.6170,2.3482,-0.1719,0.0320
101.6400,2.3612,-0.1743,0.0340
101.6640,2.3720,-0.1779,0.0332
101.6890,2.3844,-0.1848,0.0257
101.7160,2.3963,-0.1933,0.0137
101.7400,2.4120,-0.1996,0.0049
101.7640,2.4223,-0.1971,0.0042
101.7940,2.4303,-0.1964,0.0066
101.8000,2.4358,-0.1963,0.0048
101.8140,2.4395,-0.1933,0.0040
101.8280,2.4443,-0.1877,0.0057
101.8460,2.4446,-0.1875,0.0058
101.8690,2.4501,-0.1858,0.0043
101.8920,2.4474,-0.1844,0.0027
101.9170,2.4425,-0.1783,0.0041
101.9440,2.4384,-0.1697,0.0102
101.9690,2.4334,-0.1660,0.0135
101.9980,2.4235,-0.1561,0.0185
102.0260,2.4144,-0.1460,0.0198
102.0510,2.4077,-0.1368,0.0166
102.0790,2.4100,-0.1274,0.0190
102.0820,2.4122,-0.1236,0.0199
102.1050,2.4122,-0.1235,0.0200
102.1340,2.4092,-0.1152,0.0207
102.1600,2.4141,-0.1071,0.0231
102.1630,2.4185,-0.1036,0.0247
102.1900,2.4219,-0.1026,0.0244
102.2140,2.4301,-0.1020,0.0203
102.2400,2.4399,-0.1042,0.0138
102.2650,2.4458,-0.1057,0.0081
102.2920,2.4482,-0.1053,0.0075
102.3170,2.4502,-0.1061,0.0074
102.3440,2.4545,-0.1073,0.0069
102.3710,2.4590,-0.1113,0.0055
